country,review_id,author,rating,title,review_text,date,app_version
np,14333463728,mkinhfff,5,Good,Good,2026-07-22T01:03:03-07:00,5.5.43
np,14332872389,K'syap,5,Go To App,Go to app for all my payments,2026-07-21T20:50:08-07:00,5.5.43
np,14325525837,angelaa_19,1,Left me stranded for hours during a transaction,"Constantly crashes and throws service errors right when you try to transfer money to a vendor. I spent hours waiting for the app to work just to complete a basic payment, which created a huge mess for me and the merchant. Completely lost trust in this app… Very disappointed",2026-07-20T01:38:28-07:00,5.5.43
np,14325045588,Aashish000,5,use every one,goood,2026-07-19T22:07:34-07:00,5.5.43
np,14321036041,Norsangla,2,Kyc,When I tried to do my kyc and add the expiry date the thing started malfunctioning pls fix this issue I have been trying for 2 months now,2026-07-18T22:17:26-07:00,5.5.43
np,14317882809,Gyanu maya thapa,5,Thankuuu eSewa❤️,Kam haru Sajiloo banayo eSewa la❤️,2026-07-18T04:03:26-07:00,5.5.43
np,14317632617,om katwal,5,Great,Apps,2026-07-18T02:26:33-07:00,5.5.43
np,14317463216,Pritee magar,4,Esewa Review,Esewa is good to use but sometimes it stucks,2026-07-18T01:18:21-07:00,5.5.43
np,14317387390,Moneyyy centerrr,4,Best,Best best best,2026-07-18T00:47:26-07:00,5.5.43
np,14317103811,Sunil thapa mo,2,Good but service very poor,Service now a days very bad  About 10 years vo esewa use gara ko but aaja bholi chai esewa service lastai jhur,2026-07-17T22:49:32-07:00,5.5.43
np,14315396544,Lakobvndjdjsjsjsj,1,Worst app,Ekdam bekar xa lamo same number rakhda ni kholdeina hawa app,2026-07-17T11:57:09-07:00,5.5.43
np,14313571654,Laxmi kafle,1,Late,Good,2026-07-17T02:32:16-07:00,5.5.43
np,14313404178,Akash Devkota,5,Easy to pay,I almost use this application for long time and  I won’t get any problems,2026-07-17T01:24:50-07:00,5.5.42
np,14313325215,GAnk10,2,iPad OS version need Improvement,iPadOS version Esewa sucks. Can’t login.,2026-07-17T00:52:25-07:00,5.5.43
np,14313135991,@prakash1999,5,Excellent service,"Excellent digital wallet! Fast, secure, and very easy to use. I use eSewa regularly for bill payments, mobile recharge, and bank transfers without any hassle. Highly recommended!",2026-07-16T23:34:35-07:00,5.5.42
np,14313127403,kailaliayer,5,Great Work,Thanks,2026-07-16T23:31:01-07:00,5.5.42
np,14312644164,AjjuChettri28,5,Very very good,Yes,2026-07-16T20:13:01-07:00,5.5.42
np,14309310718,Bidurbikram,5,Good,Very nice,2026-07-16T01:10:41-07:00,5.5.42
np,14309198916,Fiona cafa,5,Good,It’s good apps,2026-07-16T00:22:50-07:00,5.5.42
np,14309006153,Sami007777,5,Very good,Very good,2026-07-15T22:59:50-07:00,5.5.42
np,14308972919,Ramro cha yo,5,Best,Best,2026-07-15T22:45:17-07:00,5.5.42
np,14308858018,Gullalado,1,Gulla,Lado jasto jun bella kam paryxa toh bella sever down hunxa,2026-07-15T21:55:30-07:00,5.5.42
np,14308813399,Suzu.htsu,5,Five stars,Very good five stars,2026-07-15T21:36:35-07:00,5.5.42
np,14308779939,Mobile servise,5,Ok,Better,2026-07-15T21:22:30-07:00,5.5.42
np,14308626401,tejmanguring,5,Good,Good,2026-07-15T20:19:52-07:00,5.5.42
np,14308406457,Smnrana,5,Suggesting,Try making it stable and informative. Overall it’s good.,2026-07-15T18:55:28-07:00,5.5.42
np,14306973083,Saroz lama,5,Excellent,Good and super fast,2026-07-15T10:19:55-07:00,5.5.42
np,14306670628,nixzyydagoat,5,Love it,Best app,2026-07-15T08:50:10-07:00,5.5.42
np,14306630143,Jbzapi,5,Good,Nice,2026-07-15T08:38:37-07:00,5.5.42
np,14306467563,Rj Prajwal,4,Nepal Finance,Good performance,2026-07-15T07:52:51-07:00,5.5.42
np,14306427721,Rijan Panday,5,5 star,Excellent very good,2026-07-15T07:41:46-07:00,5.5.42
np,14306415246,Itahari dog shop,5,Avishek,Good scervice,2026-07-15T07:38:19-07:00,5.5.42
np,14306406062,Surendra Gautam,5,Best Payment App in Nepal,"“One of the best payment apps in Nepal. Safe, quick, and easy to use.”",2026-07-15T07:35:46-07:00,5.5.42
np,14306403131,Dilrajay,5,wow,Sah,2026-07-15T07:34:59-07:00,5.5.42
np,14306378275,Aarifhdjdvdhrnrb,5,Vcv,Gyg,2026-07-15T07:28:09-07:00,5.5.42
np,14306268574,Lanshdudbsnsjaodbdjd,4,Sum time system down must be improve,Overall everything is babal,2026-07-15T06:57:41-07:00,5.5.42
np,14306231649,Likxufhgddry,3,Good,Average,2026-07-15T06:47:21-07:00,5.5.42
np,14306155386,Ansari29,4,A easy to use,"and friendly user interface, Sometime server down issues is headaches when you are traveling,",2026-07-15T06:25:46-07:00,5.5.42
np,14306138880,Poker kanxo,5,Superb,Superb,2026-07-15T06:21:01-07:00,5.5.42
np,14306102624,Garamkali,5,Good,Sometimes being error,2026-07-15T06:10:39-07:00,5.5.42
np,14306014978,Prem Pant,5,It’s great,I’m enjoying your services and I’m too giving services throughout your platform..,2026-07-15T05:44:48-07:00,5.5.42
np,14306011616,Rishav5566,1,Worse app to use,Kaam lageko bela server unavailable batao x payment pending ma janx k k hunx,2026-07-15T05:43:48-07:00,5.5.42
np,14306011100,Bishnu bahadur bk,5,Mobile station,best,2026-07-15T05:43:39-07:00,5.5.42
np,14305787810,Yogesh Devkota,1,KYC update,I have face the worthless third class service in my whole life I can’t believe it yasto ni service xa nepal ma auta kyc ko lagi sabbai garda ni 1 month sabba KYC verify hudaina  Rating - ma garna miltheyo vane -5 dintheya,2026-07-15T04:32:44-07:00,5.5.42
np,14285646841,itsmepedrick,1,Payment issues,i don’t feel this app secure and convenient for payment. :),2026-07-10T04:02:04-07:00,5.5.42
np,14281169563,Prabesh@12,1,Payment issues,Lags during scanning and fails most of the time…,2026-07-09T01:22:27-07:00,5.5.42
np,14247777606,San.D.Ace,1,Esewa,"Garbage app , if you cannot maintain you app , please sell the company to better people who can run properly , i cannot even login properly, when i try to login it shows limit exceeded for device, but i have my own number on esewa, also using same number on my same device , even though i couldn’t login, firstly when i try to login its always loading , i have even uninstalled, installed but its still same , instead of coming with alot of unnecessary features please fix the simple problem, i myself am IT student, and this is what most user are facing not just me",2026-06-30T20:15:21-07:00,5.5.41
ae,14334530148,सैभाग्य,5,Huh,❤️,2026-07-22T07:12:05-07:00,5.5.43
us,14317880808,Lkogं,5,Good,Good,2026-07-18T04:02:43-07:00,5.5.43
us,14315174252,Itchy-rash,1,Violates people’s privacy,Why do I need to submit my KYC if I am never using this app as a banking app. That’s too much personal information for an app to ask.,2026-07-17T10:44:47-07:00,5.5.43
us,14309564444,bakqpsb,5,Good,I like the service,2026-07-16T02:53:53-07:00,5.5.42
